"State","Year","Period","DG_Consumption"
"UT",2017,"M11",16813.8916666667
"UT",2017,"M12",16943.3
"UT",2018,"M01",17090.8916666667
"UT",2018,"M02",17238.4833333333
"UT",2018,"M03",17386.075
"UT",2018,"M04",17533.6666666667
"UT",2018,"M05",17681.2583333333
"UT",2018,"M06",17828.85
"UT",2018,"M07",17976.4416666667
"UT",2018,"M08",18124.0333333333
"UT",2018,"M09",18271.625
"UT",2018,"M10",18419.2166666667
"UT",2018,"M11",18566.8083333333
"UT",2018,"M12",18714.4
"UT",2019,"M01",18811.25
"UT",2019,"M02",18908.1
"UT",2019,"M03",19004.95
"UT",2019,"M04",19101.8
"UT",2019,"M05",19198.65
"UT",2019,"M06",19295.5
"UT",2019,"M07",19392.35
"UT",2019,"M08",19489.2
"UT",2019,"M09",19586.05
"UT",2019,"M10",19682.9
"UT",2019,"M11",19779.75
"UT",2019,"M12",19876.6
"UT",2020,"M01",20180.0333333333
"UT",2020,"M02",20483.4666666667
"UT",2020,"M03",20786.9
"UT",2020,"M04",21090.3333333333
"UT",2020,"M05",21393.7666666667
"UT",2020,"M06",21697.2
"UT",2020,"M07",22000.6333333333
"UT",2020,"M08",22304.0666666667
"UT",2020,"M09",22607.5
"UT",2020,"M10",22910.9333333333
"UT",2020,"M11",23214.3666666667
"UT",2020,"M12",23517.8
"UT",2021,"M01",24036.925
"UT",2021,"M02",24556.05
"UT",2021,"M03",25075.175
"UT",2021,"M04",25594.3
"UT",2021,"M05",26113.425
"UT",2021,"M06",26632.55
"UT",2021,"M07",27151.675
"UT",2021,"M08",27670.8
"UT",2021,"M09",28189.925
"UT",2021,"M10",28709.05
"UT",2021,"M11",29228.175
"UT",2021,"M12",29747.3
"UT",2022,"M01",29937.8083333333
"UT",2022,"M02",30128.3166666667
"UT",2022,"M03",30318.825
"UT",2022,"M04",30509.3333333333
"UT",2022,"M05",30699.8416666667
"UT",2022,"M06",30890.35
"UT",2022,"M07",31080.8583333333
"UT",2022,"M08",31271.3666666667
"UT",2022,"M09",31461.875
"UT",2022,"M10",31652.3833333333
"UT",2022,"M11",31842.8916666667
"UT",2022,"M12",32033.4
"VT",2012,"M01",2409.1
"VT",2012,"M02",2414.2
"VT",2012,"M03",2419.3
"VT",2012,"M04",2424.4
"VT",2012,"M05",2429.5
"VT",2012,"M06",2434.6
"VT",2012,"M07",2439.7
"VT",2012,"M08",2444.8
"VT",2012,"M09",2449.9
"VT",2012,"M10",2455
"VT",2012,"M11",2460.1
"VT",2012,"M12",2465.2
"VT",2013,"M01",2473.575
"VT",2013,"M02",2481.95
"VT",2013,"M03",2490.325
"VT",2013,"M04",2498.7
"VT",2013,"M05",2507.075
"VT",2013,"M06",2515.45
"VT",2013,"M07",2523.825
"VT",2013,"M08",2532.2
"VT",2013,"M09",2540.575
"VT",2013,"M10",2548.95
"VT",2013,"M11",2557.325
"VT",2013,"M12",2565.7
"VT",2014,"M01",2576.70833333333
"VT",2014,"M02",2587.71666666667
"VT",2014,"M03",2598.725
"VT",2014,"M04",2609.73333333333
"VT",2014,"M05",2620.74166666667
"VT",2014,"M06",2631.75
"VT",2014,"M07",2642.75833333333
"VT",2014,"M08",2653.76666666667
"VT",2014,"M09",2664.775
"VT",2014,"M10",2675.78333333333
"VT",2014,"M11",2686.79166666667
"VT",2014,"M12",2697.8
"VT",2015,"M01",2704.05
"VT",2015,"M02",2710.3
"VT",2015,"M03",2716.55
"VT",2015,"M04",2722.8
"VT",2015,"M05",2729.05
"VT",2015,"M06",2735.3
"VT",2015,"M07",2741.55
"VT",2015,"M08",2747.8
"VT",2015,"M09",2754.05
"VT",2015,"M10",2760.3
"VT",2015,"M11",2766.55
"VT",2015,"M12",2772.8
"VT",2016,"M01",2776.875
"VT",2016,"M02",2780.95
"VT",2016,"M03",2785.025
"VT",2016,"M04",2789.1
"VT",2016,"M05",2793.175
"VT",2016,"M06",2797.25
"VT",2016,"M07",2801.325
"VT",2016,"M08",2805.4
"VT",2016,"M09",2809.475
"VT",2016,"M10",2813.55
"VT",2016,"M11",2817.625
"VT",2016,"M12",2821.7
"VT",2017,"M01",2829.95
"VT",2017,"M02",2838.2
"VT",2017,"M03",2846.45
"VT",2017,"M04",2854.7
"VT",2017,"M05",2862.95
"VT",2017,"M06",2871.2
"VT",2017,"M07",2879.45
"VT",2017,"M08",2887.7
"VT",2017,"M09",2895.95
"VT",2017,"M10",2904.2
"VT",2017,"M11",2912.45
"VT",2017,"M12",2920.7
"VT",2018,"M01",2927.99166666667
"VT",2018,"M02",2935.28333333333
"VT",2018,"M03",2942.575
"VT",2018,"M04",2949.86666666667
"VT",2018,"M05",2957.15833333333
"VT",2018,"M06",2964.45
"VT",2018,"M07",2971.74166666667
"VT",2018,"M08",2979.03333333333
"VT",2018,"M09",2986.325
"VT",2018,"M10",2993.61666666667
"VT",2018,"M11",3000.90833333333
"VT",2018,"M12",3008.2
"VT",2019,"M01",3009.83333333333
"VT",2019,"M02",3011.46666666667
"VT",2019,"M03",3013.1
"VT",2019,"M04",3014.73333333333
"VT",2019,"M05",3016.36666666667
"VT",2019,"M06",3018
"VT",2019,"M07",3019.63333333333
"VT",2019,"M08",3021.26666666667
"VT",2019,"M09",3022.9
"VT",2019,"M10",3024.53333333333
"VT",2019,"M11",3026.16666666667
"VT",2019,"M12",3027.8
"VT",2020,"M01",3034.06666666667
"VT",2020,"M02",3040.33333333333
"VT",2020,"M03",3046.6
"VT",2020,"M04",3052.86666666667
"VT",2020,"M05",3059.13333333333
"VT",2020,"M06",3065.4
"VT",2020,"M07",3071.66666666667
"VT",2020,"M08",3077.93333333333
"VT",2020,"M09",3084.2
"VT",2020,"M10",3090.46666666667
"VT",2020,"M11",3096.73333333333
"VT",2020,"M12",3103
"VT",2021,"M01",3150.30833333333
"VT",2021,"M02",3197.61666666667
"VT",2021,"M03",3244.925
"VT",2021,"M04",3292.23333333333
"VT",2021,"M05",3339.54166666667
"VT",2021,"M06",3386.85
"VT",2021,"M07",3434.15833333333
"VT",2021,"M08",3481.46666666667
"VT",2021,"M09",3528.775
"VT",2021,"M10",3576.08333333333
"VT",2021,"M11",3623.39166666667
"VT",2021,"M12",3670.7
"VT",2022,"M01",3691.31666666667
"VT",2022,"M02",3711.93333333333
"VT",2022,"M03",3732.55
"VT",2022,"M04",3753.16666666667
"VT",2022,"M05",3773.78333333333
"VT",2022,"M06",3794.4
"VT",2022,"M07",3815.01666666667
"VT",2022,"M08",3835.63333333333
"VT",2022,"M09",3856.25
"VT",2022,"M10",3876.86666666667
"VT",2022,"M11",3897.48333333333
"VT",2022,"M12",3918.1
"VA",2012,"M01",31491.3416666667
"VA",2012,"M02",31596.2833333333
"VA",2012,"M03",31701.225
"VA",2012,"M04",31806.1666666667
"VA",2012,"M05",31911.1083333333
"VA",2012,"M06",32016.05
"VA",2012,"M07",32120.9916666667
"VA",2012,"M08",32225.9333333333
"VA",2012,"M09",32330.875
"VA",2012,"M10",32435.8166666667
"VA",2012,"M11",32540.7583333333
"VA",2012,"M12",32645.7
"VA",2013,"M01",32732.4916666667
"VA",2013,"M02",32819.2833333333
"VA",2013,"M03",32906.075
"VA",2013,"M04",32992.8666666667
"VA",2013,"M05",33079.6583333333
"VA",2013,"M06",33166.45
"VA",2013,"M07",33253.2416666667
"VA",2013,"M08",33340.0333333333
"VA",2013,"M09",33426.825
"VA",2013,"M10",33513.6166666667
"VA",2013,"M11",33600.4083333333
"VA",2013,"M12",33687.2
"VA",2014,"M01",33751.2833333333
"VA",2014,"M02",33815.3666666667
"VA",2014,"M03",33879.45
"VA",2014,"M04",33943.5333333333
"VA",2014,"M05",34007.6166666667
"VA",2014,"M06",34071.7
"VA",2014,"M07",34135.7833333333
"VA",2014,"M08",34199.8666666667
"VA",2014,"M09",34263.95
"VA",2014,"M10",34328.0333333333
"VA",2014,"M11",34392.1166666667
"VA",2014,"M12",34456.2
"VA",2015,"M01",34580.725
"VA",2015,"M02",34705.25
"VA",2015,"M03",34829.775
"VA",2015,"M04",34954.3
"VA",2015,"M05",35078.825
"VA",2015,"M06",35203.35
"VA",2015,"M07",35327.875
"VA",2015,"M08",35452.4
"VA",2015,"M09",35576.925
"VA",2015,"M10",35701.45
"VA",2015,"M11",35825.975
"VA",2015,"M12",35950.5
"VA",2016,"M01",36012.15
"VA",2016,"M02",36073.8
"VA",2016,"M03",36135.45
"VA",2016,"M04",36197.1
"VA",2016,"M05",36258.75
"VA",2016,"M06",36320.4
"VA",2016,"M07",36382.05
"VA",2016,"M08",36443.7
"VA",2016,"M09",36505.35
"VA",2016,"M10",36567
"VA",2016,"M11",36628.65
"VA",2016,"M12",36690.3
"VA",2017,"M01",36784.4916666667
"VA",2017,"M02",36878.6833333333
"VA",2017,"M03",36972.875
"VA",2017,"M04",37067.0666666667
"VA",2017,"M05",37161.2583333333
"VA",2017,"M06",37255.45
"VA",2017,"M07",37349.6416666667
"VA",2017,"M08",37443.8333333333
"VA",2017,"M09",37538.025
"VA",2017,"M10",37632.2166666667
"VA",2017,"M11",37726.4083333333
"VA",2017,"M12",37820.6
"VA",2018,"M01",37978.5333333333
"VA",2018,"M02",38136.4666666667
"VA",2018,"M03",38294.4
"VA",2018,"M04",38452.3333333333
"VA",2018,"M05",38610.2666666667
"VA",2018,"M06",38768.2
"VA",2018,"M07",38926.1333333333
"VA",2018,"M08",39084.0666666667
"VA",2018,"M09",39242
"VA",2018,"M10",39399.9333333333
"VA",2018,"M11",39557.8666666667
"VA",2018,"M12",39715.8
"VA",2019,"M01",39808.9083333333
"VA",2019,"M02",39902.0166666667
"VA",2019,"M03",39995.125
"VA",2019,"M04",40088.2333333333
"VA",2019,"M05",40181.3416666667
"VA",2019,"M06",40274.45
"VA",2019,"M07",40367.5583333333
"VA",2019,"M08",40460.6666666667
"VA",2019,"M09",40553.775
"VA",2019,"M10",40646.8833333333
"VA",2019,"M11",40739.9916666667
"VA",2019,"M12",40833.1
"VA",2020,"M01",41106.625
"VA",2020,"M02",41380.15
"VA",2020,"M03",41653.675
"VA",2020,"M04",41927.2
"VA",2020,"M05",42200.725
"VA",2020,"M06",42474.25
"VA",2020,"M07",42747.775
"VA",2020,"M08",43021.3
"VA",2020,"M09",43294.825
"VA",2020,"M10",43568.35
"VA",2020,"M11",43841.875
"VA",2020,"M12",44115.4
"VA",2021,"M01",44834.075
"VA",2021,"M02",45552.75
"VA",2021,"M03",46271.425
"VA",2021,"M04",46990.1
"VA",2021,"M05",47708.775
"VA",2021,"M06",48427.45
"VA",2021,"M07",49146.125
"VA",2021,"M08",49864.8
"VA",2021,"M09",50583.475
"VA",2021,"M10",51302.15
"VA",2021,"M11",52020.825
"VA",2021,"M12",52739.5
"VA",2022,"M01",52931.025
"VA",2022,"M02",53122.55
"VA",2022,"M03",53314.075
"VA",2022,"M04",53505.6
"VA",2022,"M05",53697.125
"VA",2022,"M06",53888.65
"VA",2022,"M07",54080.175
"VA",2022,"M08",54271.7
"VA",2022,"M09",54463.225
"VA",2022,"M10",54654.75
"VA",2022,"M11",54846.275
"VA",2022,"M12",55037.8
"WA",2012,"M01",24941.9583333333
"WA",2012,"M02",25023.4166666667
"WA",2012,"M03",25104.875
"WA",2012,"M04",25186.3333333333
"WA",2012,"M05",25267.7916666667
"WA",2012,"M06",25349.25
"WA",2012,"M07",25430.7083333333
"WA",2012,"M08",25512.1666666667
"WA",2012,"M09",25593.625
"WA",2012,"M10",25675.0833333333
"WA",2012,"M11",25756.5416666667
"WA",2012,"M12",25838
"WA",2013,"M01",25994.3833333333
"WA",2013,"M02",26150.7666666667
"WA",2013,"M03",26307.15
"WA",2013,"M04",26463.5333333333
"WA",2013,"M05",26619.9166666667
"WA",2013,"M06",26776.3
"WA",2013,"M07",26932.6833333333
"WA",2013,"M08",27089.0666666667
"WA",2013,"M09",27245.45
"WA",2013,"M10",27401.8333333333
"WA",2013,"M11",27558.2166666667
"WA",2013,"M12",27714.6
"WA",2014,"M01",27840.9083333333
"WA",2014,"M02",27967.2166666667
"WA",2014,"M03",28093.525
"WA",2014,"M04",28219.8333333333
"WA",2014,"M05",28346.1416666667
"WA",2014,"M06",28472.45
"WA",2014,"M07",28598.7583333333
"WA",2014,"M08",28725.0666666667
"WA",2014,"M09",28851.375
"WA",2014,"M10",28977.6833333333
"WA",2014,"M11",29103.9916666667
"WA",2014,"M12",29230.3
"WA",2015,"M01",29352.025
"WA",2015,"M02",29473.75
"WA",2015,"M03",29595.475
"WA",2015,"M04",29717.2
"WA",2015,"M05",29838.925
"WA",2015,"M06",29960.65
"WA",2015,"M07",30082.375
"WA",2015,"M08",30204.1
"WA",2015,"M09",30325.825
"WA",2015,"M10",30447.55
"WA",2015,"M11",30569.275
"WA",2015,"M12",30691
"WA",2016,"M01",30906.6833333333
"WA",2016,"M02",31122.3666666667
"WA",2016,"M03",31338.05
"WA",2016,"M04",31553.7333333333
"WA",2016,"M05",31769.4166666667
"WA",2016,"M06",31985.1
"WA",2016,"M07",32200.7833333333
"WA",2016,"M08",32416.4666666667
"WA",2016,"M09",32632.15
"WA",2016,"M10",32847.8333333333
"WA",2016,"M11",33063.5166666667
"WA",2016,"M12",33279.2
"WA",2017,"M01",33481.3333333333
"WA",2017,"M02",33683.4666666667
"WA",2017,"M03",33885.6
"WA",2017,"M04",34087.7333333333
"WA",2017,"M05",34289.8666666667
"WA",2017,"M06",34492
"WA",2017,"M07",34694.1333333333
"WA",2017,"M08",34896.2666666667
"WA",2017,"M09",35098.4
"WA",2017,"M10",35300.5333333333
"WA",2017,"M11",35502.6666666667
"WA",2017,"M12",35704.8
"WA",2018,"M01",35928.8416666667
"WA",2018,"M02",36152.8833333333
"WA",2018,"M03",36376.925
"WA",2018,"M04",36600.9666666667
"WA",2018,"M05",36825.0083333333
"WA",2018,"M06",37049.05
"WA",2018,"M07",37273.0916666667
"WA",2018,"M08",37497.1333333333
"WA",2018,"M09",37721.175
"WA",2018,"M10",37945.2166666667
"WA",2018,"M11",38169.2583333333
"WA",2018,"M12",38393.3
"WA",2019,"M01",38468.8333333333
"WA",2019,"M02",38544.3666666667
"WA",2019,"M03",38619.9
"WA",2019,"M04",38695.4333333333
"WA",2019,"M05",38770.9666666667
"WA",2019,"M06",38846.5
"WA",2019,"M07",38922.0333333333
"WA",2019,"M08",38997.5666666667
"WA",2019,"M09",39073.1
"WA",2019,"M10",39148.6333333333
"WA",2019,"M11",39224.1666666667
"WA",2019,"M12",39299.7
"WA",2020,"M01",39622.7
"WA",2020,"M02",39945.7
"WA",2020,"M03",40268.7
"WA",2020,"M04",40591.7
"WA",2020,"M05",40914.7
"WA",2020,"M06",41237.7
"WA",2020,"M07",41560.7
"WA",2020,"M08",41883.7
"WA",2020,"M09",42206.7
"WA",2020,"M10",42529.7
"WA",2020,"M11",42852.7
"WA",2020,"M12",43175.7
"WA",2021,"M01",43999.9583333333
"WA",2021,"M02",44824.2166666667
"WA",2021,"M03",45648.475
"WA",2021,"M04",46472.7333333333
"WA",2021,"M05",47296.9916666667
"WA",2021,"M06",48121.25
"WA",2021,"M07",48945.5083333333
"WA",2021,"M08",49769.7666666667
"WA",2021,"M09",50594.025
"WA",2021,"M10",51418.2833333333
"WA",2021,"M11",52242.5416666667
"WA",2021,"M12",53066.8
"WA",2022,"M01",53351.15
"WA",2022,"M02",53635.5
"WA",2022,"M03",53919.85
"WA",2022,"M04",54204.2
"WA",2022,"M05",54488.55
"WA",2022,"M06",54772.9
"WA",2022,"M07",55057.25
"WA",2022,"M08",55341.6
"WA",2022,"M09",55625.95
"WA",2022,"M10",55910.3
"WA",2022,"M11",56194.65
"WA",2022,"M12",56479
"WV",2012,"M01",5317.025
"WV",2012,"M02",5337.15
"WV",2012,"M03",5357.275
"WV",2012,"M04",5377.4
"WV",2012,"M05",5397.525
"WV",2012,"M06",5417.65
"WV",2012,"M07",5437.775
"WV",2012,"M08",5457.9
"WV",2012,"M09",5478.025
"WV",2012,"M10",5498.15
"WV",2012,"M11",5518.275
"WV",2012,"M12",5538.4
"WV",2013,"M01",5548.84166666667
"WV",2013,"M02",5559.28333333333
"WV",2013,"M03",5569.725
"WV",2013,"M04",5580.16666666667
"WV",2013,"M05",5590.60833333333
"WV",2013,"M06",5601.05
"WV",2013,"M07",5611.49166666667
"WV",2013,"M08",5621.93333333333
"WV",2013,"M09",5632.375
"WV",2013,"M10",5642.81666666667
"WV",2013,"M11",5653.25833333333
"WV",2013,"M12",5663.7
"WV",2014,"M01",5667
"WV",2014,"M02",5670.3
"WV",2014,"M03",5673.6
"WV",2014,"M04",5676.9
"WV",2014,"M05",5680.2
"WV",2014,"M06",5683.5
"WV",2014,"M07",5686.8
"WV",2014,"M08",5690.1
"WV",2014,"M09",5693.4
"WV",2014,"M10",5696.7
"WV",2014,"M11",5700
"WV",2014,"M12",5703.3
"WV",2015,"M01",5722.43333333333
"WV",2015,"M02",5741.56666666667
"WV",2015,"M03",5760.7
"WV",2015,"M04",5779.83333333333
"WV",2015,"M05",5798.96666666667
"WV",2015,"M06",5818.1
"WV",2015,"M07",5837.23333333333
"WV",2015,"M08",5856.36666666667
"WV",2015,"M09",5875.5
"WV",2015,"M10",5894.63333333333
"WV",2015,"M11",5913.76666666667
"WV",2015,"M12",5932.9
"WV",2016,"M01",5931.98333333333
"WV",2016,"M02",5931.06666666667
"WV",2016,"M03",5930.15
"WV",2016,"M04",5929.23333333333
"WV",2016,"M05",5928.31666666667
"WV",2016,"M06",5927.4
"WV",2016,"M07",5926.48333333333
"WV",2016,"M08",5925.56666666667
"WV",2016,"M09",5924.65
"WV",2016,"M10",5923.73333333333
"WV",2016,"M11",5922.81666666667
"WV",2016,"M12",5921.9
"WV",2017,"M01",5923.86666666667
"WV",2017,"M02",5925.83333333333
"WV",2017,"M03",5927.8
"WV",2017,"M04",5929.76666666667
"WV",2017,"M05",5931.73333333333
"WV",2017,"M06",5933.7
"WV",2017,"M07",5935.66666666667
"WV",2017,"M08",5937.63333333333
"WV",2017,"M09",5939.6
"WV",2017,"M10",5941.56666666667
"WV",2017,"M11",5943.53333333333
"WV",2017,"M12",5945.5
"WV",2018,"M01",5968.99166666667
"WV",2018,"M02",5992.48333333333
"WV",2018,"M03",6015.975
"WV",2018,"M04",6039.46666666667
"WV",2018,"M05",6062.95833333333
"WV",2018,"M06",6086.45
"WV",2018,"M07",6109.94166666667
"WV",2018,"M08",6133.43333333333
"WV",2018,"M09",6156.925
"WV",2018,"M10",6180.41666666667
"WV",2018,"M11",6203.90833333333
"WV",2018,"M12",6227.4
"WV",2019,"M01",6231.20833333333
"WV",2019,"M02",6235.01666666667
"WV",2019,"M03",6238.825
"WV",2019,"M04",6242.63333333333
"WV",2019,"M05",6246.44166666667
"WV",2019,"M06",6250.25
"WV",2019,"M07",6254.05833333333
"WV",2019,"M08",6257.86666666667
"WV",2019,"M09",6261.675
"WV",2019,"M10",6265.48333333333
"WV",2019,"M11",6269.29166666667
"WV",2019,"M12",6273.1
"WV",2020,"M01",6299.325
"WV",2020,"M02",6325.55
"WV",2020,"M03",6351.775
"WV",2020,"M04",6378
"WV",2020,"M05",6404.225
"WV",2020,"M06",6430.45
"WV",2020,"M07",6456.675
"WV",2020,"M08",6482.9
"WV",2020,"M09",6509.125
"WV",2020,"M10",6535.35
"WV",2020,"M11",6561.575
"WV",2020,"M12",6587.8
"WV",2021,"M01",6694.15833333333
"WV",2021,"M02",6800.51666666667
"WV",2021,"M03",6906.875
"WV",2021,"M04",7013.23333333333
"WV",2021,"M05",7119.59166666667
"WV",2021,"M06",7225.95
"WV",2021,"M07",7332.30833333333
"WV",2021,"M08",7438.66666666667
"WV",2021,"M09",7545.025
"WV",2021,"M10",7651.38333333333
"WV",2021,"M11",7757.74166666667
"WV",2021,"M12",7864.1
"WV",2022,"M01",7884.80833333333
"WV",2022,"M02",7905.51666666667
"WV",2022,"M03",7926.225
"WV",2022,"M04",7946.93333333333
"WV",2022,"M05",7967.64166666667
"WV",2022,"M06",7988.35
"WV",2022,"M07",8009.05833333333
"WV",2022,"M08",8029.76666666667
"WV",2022,"M09",8050.475
"WV",2022,"M10",8071.18333333333
"WV",2022,"M11",8091.89166666667
"WV",2022,"M12",8112.6
"WI",2012,"M01",19356.8416666667
"WI",2012,"M02",19409.5833333333
"WI",2012,"M03",19462.325
"WI",2012,"M04",19515.0666666667
"WI",2012,"M05",19567.8083333333
"WI",2012,"M06",19620.55
"WI",2012,"M07",19673.2916666667
"WI",2012,"M08",19726.0333333333
"WI",2012,"M09",19778.775
"WI",2012,"M10",19831.5166666667
"WI",2012,"M11",19884.2583333333
"WI",2012,"M12",19937
"WI",2013,"M01",20034.3333333333
"WI",2013,"M02",20131.6666666667
"WI",2013,"M03",20229
"WI",2013,"M04",20326.3333333333
"WI",2013,"M05",20423.6666666667
"WI",2013,"M06",20521
"WI",2013,"M07",20618.3333333333
"WI",2013,"M08",20715.6666666667
"WI",2013,"M09",20813
"WI",2013,"M10",20910.3333333333
"WI",2013,"M11",21007.6666666667
"WI",2013,"M12",21105
"WI",2014,"M01",21221.7083333333
"WI",2014,"M02",21338.4166666667
"WI",2014,"M03",21455.125
"WI",2014,"M04",21571.8333333333
"WI",2014,"M05",21688.5416666667
"WI",2014,"M06",21805.25
"WI",2014,"M07",21921.9583333333
"WI",2014,"M08",22038.6666666667
"WI",2014,"M09",22155.375
"WI",2014,"M10",22272.0833333333
"WI",2014,"M11",22388.7916666667
"WI",2014,"M12",22505.5
"WI",2015,"M01",22610.875
"WI",2015,"M02",22716.25
"WI",2015,"M03",22821.625
"WI",2015,"M04",22927
"WI",2015,"M05",23032.375
"WI",2015,"M06",23137.75
"WI",2015,"M07",23243.125
"WI",2015,"M08",23348.5
"WI",2015,"M09",23453.875
"WI",2015,"M10",23559.25
"WI",2015,"M11",23664.625
"WI",2015,"M12",23770
"WI",2016,"M01",23861.825
"WI",2016,"M02",23953.65
"WI",2016,"M03",24045.475
"WI",2016,"M04",24137.3
"WI",2016,"M05",24229.125
"WI",2016,"M06",24320.95
"WI",2016,"M07",24412.775
"WI",2016,"M08",24504.6
"WI",2016,"M09",24596.425
"WI",2016,"M10",24688.25
"WI",2016,"M11",24780.075
"WI",2016,"M12",24871.9
"WI",2017,"M01",24971.7916666667
"WI",2017,"M02",25071.6833333333
"WI",2017,"M03",25171.575
"WI",2017,"M04",25271.4666666667
"WI",2017,"M05",25371.3583333333
"WI",2017,"M06",25471.25
"WI",2017,"M07",25571.1416666667
"WI",2017,"M08",25671.0333333333
"WI",2017,"M09",25770.925
"WI",2017,"M10",25870.8166666667
"WI",2017,"M11",25970.7083333333
"WI",2017,"M12",26070.6
"WI",2018,"M01",26187.6666666667
"WI",2018,"M02",26304.7333333333
"WI",2018,"M03",26421.8
"WI",2018,"M04",26538.8666666667
"WI",2018,"M05",26655.9333333333
"WI",2018,"M06",26773
"WI",2018,"M07",26890.0666666667
"WI",2018,"M08",27007.1333333333
"WI",2018,"M09",27124.2
"WI",2018,"M10",27241.2666666667
"WI",2018,"M11",27358.3333333333
"WI",2018,"M12",27475.4
"WI",2019,"M01",27503.65
"WI",2019,"M02",27531.9
"WI",2019,"M03",27560.15
"WI",2019,"M04",27588.4
"WI",2019,"M05",27616.65
"WI",2019,"M06",27644.9
"WI",2019,"M07",27673.15
"WI",2019,"M08",27701.4
"WI",2019,"M09",27729.65
"WI",2019,"M10",27757.9
"WI",2019,"M11",27786.15
"WI",2019,"M12",27814.4
"WI",2020,"M01",28008.825
"WI",2020,"M02",28203.25
"WI",2020,"M03",28397.675
"WI",2020,"M04",28592.1
"WI",2020,"M05",28786.525
"WI",2020,"M06",28980.95
"WI",2020,"M07",29175.375
"WI",2020,"M08",29369.8
"WI",2020,"M09",29564.225
"WI",2020,"M10",29758.65
"WI",2020,"M11",29953.075
"WI",2020,"M12",30147.5
"WI",2021,"M01",30615.6083333333
"WI",2021,"M02",31083.7166666667
"WI",2021,"M03",31551.825
"WI",2021,"M04",32019.9333333333
"WI",2021,"M05",32488.0416666667
"WI",2021,"M06",32956.15
"WI",2021,"M07",33424.2583333333
"WI",2021,"M08",33892.3666666667
"WI",2021,"M09",34360.475
"WI",2021,"M10",34828.5833333333
"WI",2021,"M11",35296.6916666667
"WI",2021,"M12",35764.8
"WI",2022,"M01",35931.5916666667
"WI",2022,"M02",36098.3833333333
"WI",2022,"M03",36265.175
"WI",2022,"M04",36431.9666666667
"WI",2022,"M05",36598.7583333333
"WI",2022,"M06",36765.55
"WI",2022,"M07",36932.3416666667
"WI",2022,"M08",37099.1333333333
"WI",2022,"M09",37265.925
"WI",2022,"M10",37432.7166666667
"WI",2022,"M11",37599.5083333333
"WI",2022,"M12",37766.3
"WY",2012,"M01",2260.16666666667
"WY",2012,"M02",2268.73333333333
"WY",2012,"M03",2277.3
"WY",2012,"M04",2285.86666666667
"WY",2012,"M05",2294.43333333333
"WY",2012,"M06",2303
"WY",2012,"M07",2311.56666666667
"WY",2012,"M08",2320.13333333333
"WY",2012,"M09",2328.7
"WY",2012,"M10",2337.26666666667
"WY",2012,"M11",2345.83333333333
"WY",2012,"M12",2354.4
"WY",2013,"M01",2360.68333333333
"WY",2013,"M02",2366.96666666667
"WY",2013,"M03",2373.25
"WY",2013,"M04",2379.53333333333
"WY",2013,"M05",2385.81666666667
"WY",2013,"M06",2392.1
"WY",2013,"M07",2398.38333333333
"WY",2013,"M08",2404.66666666667
"WY",2013,"M09",2410.95
"WY",2013,"M10",2417.23333333333
"WY",2013,"M11",2423.51666666667
"WY",2013,"M12",2429.8
"WY",2014,"M01",2437.625
"WY",2014,"M02",2445.45
"WY",2014,"M03",2453.275
"WY",2014,"M04",2461.1
"WY",2014,"M05",2468.925
"WY",2014,"M06",2476.75
"WY",2014,"M07",2484.575
"WY",2014,"M08",2492.4
"WY",2014,"M09",2500.225
"WY",2014,"M10",2508.05
"WY",2014,"M11",2515.875
"WY",2014,"M12",2523.7
"WY",2015,"M01",2529.04166666667
"WY",2015,"M02",2534.38333333333
"WY",2015,"M03",2539.725
"WY",2015,"M04",2545.06666666667
"WY",2015,"M05",2550.40833333333
"WY",2015,"M06",2555.75
"WY",2015,"M07",2561.09166666667
"WY",2015,"M08",2566.43333333333
"WY",2015,"M09",2571.775
"WY",2015,"M10",2577.11666666667
"WY",2015,"M11",2582.45833333333
"WY",2015,"M12",2587.8
"WY",2016,"M01",2581.34166666667
"WY",2016,"M02",2574.88333333333
"WY",2016,"M03",2568.425
"WY",2016,"M04",2561.96666666667
"WY",2016,"M05",2555.50833333333
"WY",2016,"M06",2549.05
"WY",2016,"M07",2542.59166666667
"WY",2016,"M08",2536.13333333333
"WY",2016,"M09",2529.675
"WY",2016,"M10",2523.21666666667
