"State","Year","Period","NDG_Consumption"
"UT",2018,"M04",23472.3333333333
"UT",2018,"M05",23619.6416666667
"UT",2018,"M06",23766.95
"UT",2018,"M07",23914.2583333333
"UT",2018,"M08",24061.5666666667
"UT",2018,"M09",24208.875
"UT",2018,"M10",24356.1833333333
"UT",2018,"M11",24503.4916666667
"UT",2018,"M12",24650.8
"UT",2019,"M01",24721.9166666667
"UT",2019,"M02",24793.0333333333
"UT",2019,"M03",24864.15
"UT",2019,"M04",24935.2666666667
"UT",2019,"M05",25006.3833333333
"UT",2019,"M06",25077.5
"UT",2019,"M07",25148.6166666667
"UT",2019,"M08",25219.7333333333
"UT",2019,"M09",25290.85
"UT",2019,"M10",25361.9666666667
"UT",2019,"M11",25433.0833333333
"UT",2019,"M12",25504.2
"UT",2020,"M01",25600.7666666667
"UT",2020,"M02",25697.3333333333
"UT",2020,"M03",25793.9
"UT",2020,"M04",25890.4666666667
"UT",2020,"M05",25987.0333333333
"UT",2020,"M06",26083.6
"UT",2020,"M07",26180.1666666667
"UT",2020,"M08",26276.7333333333
"UT",2020,"M09",26373.3
"UT",2020,"M10",26469.8666666667
"UT",2020,"M11",26566.4333333333
"UT",2020,"M12",26663
"UT",2021,"M01",27030.625
"UT",2021,"M02",27398.25
"UT",2021,"M03",27765.875
"UT",2021,"M04",28133.5
"UT",2021,"M05",28501.125
"UT",2021,"M06",28868.75
"UT",2021,"M07",29236.375
"UT",2021,"M08",29604
"UT",2021,"M09",29971.625
"UT",2021,"M10",30339.25
"UT",2021,"M11",30706.875
"UT",2021,"M12",31074.5
"UT",2022,"M01",31430.9583333333
"UT",2022,"M02",31787.4166666667
"UT",2022,"M03",32143.875
"UT",2022,"M04",32500.3333333333
"UT",2022,"M05",32856.7916666667
"UT",2022,"M06",33213.25
"UT",2022,"M07",33569.7083333333
"UT",2022,"M08",33926.1666666667
"UT",2022,"M09",34282.625
"UT",2022,"M10",34639.0833333333
"UT",2022,"M11",34995.5416666667
"UT",2022,"M12",35352
"VT",2012,"M01",5825.08333333333
"VT",2012,"M02",5830.36666666667
"VT",2012,"M03",5835.65
"VT",2012,"M04",5840.93333333333
"VT",2012,"M05",5846.21666666667
"VT",2012,"M06",5851.5
"VT",2012,"M07",5856.78333333333
"VT",2012,"M08",5862.06666666667
"VT",2012,"M09",5867.35
"VT",2012,"M10",5872.63333333333
"VT",2012,"M11",5877.91666666667
"VT",2012,"M12",5883.2
"VT",2013,"M01",5890.80833333333
"VT",2013,"M02",5898.41666666667
"VT",2013,"M03",5906.025
"VT",2013,"M04",5913.63333333333
"VT",2013,"M05",5921.24166666667
"VT",2013,"M06",5928.85
"VT",2013,"M07",5936.45833333333
"VT",2013,"M08",5944.06666666667
"VT",2013,"M09",5951.675
"VT",2013,"M10",5959.28333333333
"VT",2013,"M11",5966.89166666667
"VT",2013,"M12",5974.5
"VT",2014,"M01",5980.04166666667
"VT",2014,"M02",5985.58333333333
"VT",2014,"M03",5991.125
"VT",2014,"M04",5996.66666666667
"VT",2014,"M05",6002.20833333333
"VT",2014,"M06",6007.75
"VT",2014,"M07",6013.29166666667
"VT",2014,"M08",6018.83333333333
"VT",2014,"M09",6024.375
"VT",2014,"M10",6029.91666666667
"VT",2014,"M11",6035.45833333333
"VT",2014,"M12",6041
"VT",2015,"M01",6029.425
"VT",2015,"M02",6017.85
"VT",2015,"M03",6006.275
"VT",2015,"M04",5994.7
"VT",2015,"M05",5983.125
"VT",2015,"M06",5971.55
"VT",2015,"M07",5959.975
"VT",2015,"M08",5948.4
"VT",2015,"M09",5936.825
"VT",2015,"M10",5925.25
"VT",2015,"M11",5913.675
"VT",2015,"M12",5902.1
"VT",2016,"M01",5898.66666666667
"VT",2016,"M02",5895.23333333333
"VT",2016,"M03",5891.8
"VT",2016,"M04",5888.36666666667
"VT",2016,"M05",5884.93333333333
"VT",2016,"M06",5881.5
"VT",2016,"M07",5878.06666666667
"VT",2016,"M08",5874.63333333333
"VT",2016,"M09",5871.2
"VT",2016,"M10",5867.76666666667
"VT",2016,"M11",5864.33333333333
"VT",2016,"M12",5860.9
"VT",2017,"M01",5873.61666666667
"VT",2017,"M02",5886.33333333333
"VT",2017,"M03",5899.05
"VT",2017,"M04",5911.76666666667
"VT",2017,"M05",5924.48333333333
"VT",2017,"M06",5937.2
"VT",2017,"M07",5949.91666666667
"VT",2017,"M08",5962.63333333333
"VT",2017,"M09",5975.35
"VT",2017,"M10",5988.06666666667
"VT",2017,"M11",6000.78333333333
"VT",2017,"M12",6013.5
"VT",2018,"M01",6040.05
"VT",2018,"M02",6066.6
"VT",2018,"M03",6093.15
"VT",2018,"M04",6119.7
"VT",2018,"M05",6146.25
"VT",2018,"M06",6172.8
"VT",2018,"M07",6199.35
"VT",2018,"M08",6225.9
"VT",2018,"M09",6252.45
"VT",2018,"M10",6279
"VT",2018,"M11",6305.55
"VT",2018,"M12",6332.1
"VT",2019,"M01",6339.375
"VT",2019,"M02",6346.65
"VT",2019,"M03",6353.925
"VT",2019,"M04",6361.2
"VT",2019,"M05",6368.475
"VT",2019,"M06",6375.75
"VT",2019,"M07",6383.025
"VT",2019,"M08",6390.3
"VT",2019,"M09",6397.575
"VT",2019,"M10",6404.85
"VT",2019,"M11",6412.125
"VT",2019,"M12",6419.4
"VT",2020,"M01",6431.65833333333
"VT",2020,"M02",6443.91666666667
"VT",2020,"M03",6456.175
"VT",2020,"M04",6468.43333333333
"VT",2020,"M05",6480.69166666667
"VT",2020,"M06",6492.95
"VT",2020,"M07",6505.20833333333
"VT",2020,"M08",6517.46666666667
"VT",2020,"M09",6529.725
"VT",2020,"M10",6541.98333333333
"VT",2020,"M11",6554.24166666667
"VT",2020,"M12",6566.5
"VT",2021,"M01",6609.65833333333
"VT",2021,"M02",6652.81666666667
"VT",2021,"M03",6695.975
"VT",2021,"M04",6739.13333333333
"VT",2021,"M05",6782.29166666667
"VT",2021,"M06",6825.45
"VT",2021,"M07",6868.60833333333
"VT",2021,"M08",6911.76666666667
"VT",2021,"M09",6954.925
"VT",2021,"M10",6998.08333333333
"VT",2021,"M11",7041.24166666667
"VT",2021,"M12",7084.4
"VT",2022,"M01",7148.775
"VT",2022,"M02",7213.15
"VT",2022,"M03",7277.525
"VT",2022,"M04",7341.9
"VT",2022,"M05",7406.275
"VT",2022,"M06",7470.65
"VT",2022,"M07",7535.025
"VT",2022,"M08",7599.4
"VT",2022,"M09",7663.775
"VT",2022,"M10",7728.15
"VT",2022,"M11",7792.525
"VT",2022,"M12",7856.9
"VA",2012,"M01",68299.7916666667
"VA",2012,"M02",68441.1833333333
"VA",2012,"M03",68582.575
"VA",2012,"M04",68723.9666666667
"VA",2012,"M05",68865.3583333333
"VA",2012,"M06",69006.75
"VA",2012,"M07",69148.1416666667
"VA",2012,"M08",69289.5333333333
"VA",2012,"M09",69430.925
"VA",2012,"M10",69572.3166666667
"VA",2012,"M11",69713.7083333333
"VA",2012,"M12",69855.1
"VA",2013,"M01",69923.025
"VA",2013,"M02",69990.95
"VA",2013,"M03",70058.875
"VA",2013,"M04",70126.8
"VA",2013,"M05",70194.725
"VA",2013,"M06",70262.65
"VA",2013,"M07",70330.575
"VA",2013,"M08",70398.5
"VA",2013,"M09",70466.425
"VA",2013,"M10",70534.35
"VA",2013,"M11",70602.275
"VA",2013,"M12",70670.2
"VA",2014,"M01",70776.5
"VA",2014,"M02",70882.8
"VA",2014,"M03",70989.1
"VA",2014,"M04",71095.4
"VA",2014,"M05",71201.7
"VA",2014,"M06",71308
"VA",2014,"M07",71414.3
"VA",2014,"M08",71520.6
"VA",2014,"M09",71626.9
"VA",2014,"M10",71733.2
"VA",2014,"M11",71839.5
"VA",2014,"M12",71945.8
"VA",2015,"M01",71900.25
"VA",2015,"M02",71854.7
"VA",2015,"M03",71809.15
"VA",2015,"M04",71763.6
"VA",2015,"M05",71718.05
"VA",2015,"M06",71672.5
"VA",2015,"M07",71626.95
"VA",2015,"M08",71581.4
"VA",2015,"M09",71535.85
"VA",2015,"M10",71490.3
"VA",2015,"M11",71444.75
"VA",2015,"M12",71399.2
"VA",2016,"M01",71465
"VA",2016,"M02",71530.8
"VA",2016,"M03",71596.6
"VA",2016,"M04",71662.4
"VA",2016,"M05",71728.2
"VA",2016,"M06",71794
"VA",2016,"M07",71859.8
"VA",2016,"M08",71925.6
"VA",2016,"M09",71991.4
"VA",2016,"M10",72057.2
"VA",2016,"M11",72123
"VA",2016,"M12",72188.8
"VA",2017,"M01",72464.9833333333
"VA",2017,"M02",72741.1666666667
"VA",2017,"M03",73017.35
"VA",2017,"M04",73293.5333333333
"VA",2017,"M05",73569.7166666667
"VA",2017,"M06",73845.9
"VA",2017,"M07",74122.0833333333
"VA",2017,"M08",74398.2666666667
"VA",2017,"M09",74674.45
"VA",2017,"M10",74950.6333333333
"VA",2017,"M11",75226.8166666667
"VA",2017,"M12",75503
"VA",2018,"M01",75737.55
"VA",2018,"M02",75972.1
"VA",2018,"M03",76206.65
"VA",2018,"M04",76441.2
"VA",2018,"M05",76675.75
"VA",2018,"M06",76910.3
"VA",2018,"M07",77144.85
"VA",2018,"M08",77379.4
"VA",2018,"M09",77613.95
"VA",2018,"M10",77848.5
"VA",2018,"M11",78083.05
"VA",2018,"M12",78317.6
"VA",2019,"M01",78472.9833333333
"VA",2019,"M02",78628.3666666667
"VA",2019,"M03",78783.75
"VA",2019,"M04",78939.1333333333
"VA",2019,"M05",79094.5166666667
"VA",2019,"M06",79249.9
"VA",2019,"M07",79405.2833333333
"VA",2019,"M08",79560.6666666667
"VA",2019,"M09",79716.05
"VA",2019,"M10",79871.4333333333
"VA",2019,"M11",80026.8166666667
"VA",2019,"M12",80182.2
"VA",2020,"M01",80395.3583333333
"VA",2020,"M02",80608.5166666667
"VA",2020,"M03",80821.675
"VA",2020,"M04",81034.8333333333
"VA",2020,"M05",81247.9916666667
"VA",2020,"M06",81461.15
"VA",2020,"M07",81674.3083333333
"VA",2020,"M08",81887.4666666667
"VA",2020,"M09",82100.625
"VA",2020,"M10",82313.7833333333
"VA",2020,"M11",82526.9416666667
"VA",2020,"M12",82740.1
"VA",2021,"M01",83580.35
"VA",2021,"M02",84420.6
"VA",2021,"M03",85260.85
"VA",2021,"M04",86101.1
"VA",2021,"M05",86941.35
"VA",2021,"M06",87781.6
"VA",2021,"M07",88621.85
"VA",2021,"M08",89462.1
"VA",2021,"M09",90302.35
"VA",2021,"M10",91142.6
"VA",2021,"M11",91982.85
"VA",2021,"M12",92823.1
"VA",2022,"M01",93527.3083333333
"VA",2022,"M02",94231.5166666667
"VA",2022,"M03",94935.725
"VA",2022,"M04",95639.9333333333
"VA",2022,"M05",96344.1416666667
"VA",2022,"M06",97048.35
"VA",2022,"M07",97752.5583333333
"VA",2022,"M08",98456.7666666667
"VA",2022,"M09",99160.975
"VA",2022,"M10",99865.1833333333
"VA",2022,"M11",100569.391666667
"VA",2022,"M12",101273.6
"WA",2012,"M01",52351.8916666667
"WA",2012,"M02",52439.4833333333
"WA",2012,"M03",52527.075
"WA",2012,"M04",52614.6666666667
"WA",2012,"M05",52702.2583333333
"WA",2012,"M06",52789.85
"WA",2012,"M07",52877.4416666667
"WA",2012,"M08",52965.0333333333
"WA",2012,"M09",53052.625
"WA",2012,"M10",53140.2166666667
"WA",2012,"M11",53227.8083333333
"WA",2012,"M12",53315.4
"WA",2013,"M01",53470.1
"WA",2013,"M02",53624.8
"WA",2013,"M03",53779.5
"WA",2013,"M04",53934.2
"WA",2013,"M05",54088.9
"WA",2013,"M06",54243.6
"WA",2013,"M07",54398.3
"WA",2013,"M08",54553
"WA",2013,"M09",54707.7
"WA",2013,"M10",54862.4
"WA",2013,"M11",55017.1
"WA",2013,"M12",55171.8
"WA",2014,"M01",55294.3833333333
"WA",2014,"M02",55416.9666666667
"WA",2014,"M03",55539.55
"WA",2014,"M04",55662.1333333333
"WA",2014,"M05",55784.7166666667
"WA",2014,"M06",55907.3
"WA",2014,"M07",56029.8833333333
"WA",2014,"M08",56152.4666666667
"WA",2014,"M09",56275.05
"WA",2014,"M10",56397.6333333333
"WA",2014,"M11",56520.2166666667
"WA",2014,"M12",56642.8
"WA",2015,"M01",56628.6166666667
"WA",2015,"M02",56614.4333333333
"WA",2015,"M03",56600.25
"WA",2015,"M04",56586.0666666667
"WA",2015,"M05",56571.8833333333
"WA",2015,"M06",56557.7
"WA",2015,"M07",56543.5166666667
"WA",2015,"M08",56529.3333333333
"WA",2015,"M09",56515.15
"WA",2015,"M10",56500.9666666667
"WA",2015,"M11",56486.7833333333
"WA",2015,"M12",56472.6
"WA",2016,"M01",56506.0833333333
"WA",2016,"M02",56539.5666666667
"WA",2016,"M03",56573.05
"WA",2016,"M04",56606.5333333333
"WA",2016,"M05",56640.0166666667
"WA",2016,"M06",56673.5
"WA",2016,"M07",56706.9833333333
"WA",2016,"M08",56740.4666666667
"WA",2016,"M09",56773.95
"WA",2016,"M10",56807.4333333333
"WA",2016,"M11",56840.9166666667
"WA",2016,"M12",56874.4
"WA",2017,"M01",57183.9
"WA",2017,"M02",57493.4
"WA",2017,"M03",57802.9
"WA",2017,"M04",58112.4
"WA",2017,"M05",58421.9
"WA",2017,"M06",58731.4
"WA",2017,"M07",59040.9
"WA",2017,"M08",59350.4
"WA",2017,"M09",59659.9
"WA",2017,"M10",59969.4
"WA",2017,"M11",60278.9
"WA",2017,"M12",60588.4
"WA",2018,"M01",60890.35
"WA",2018,"M02",61192.3
"WA",2018,"M03",61494.25
"WA",2018,"M04",61796.2
"WA",2018,"M05",62098.15
"WA",2018,"M06",62400.1
"WA",2018,"M07",62702.05
"WA",2018,"M08",63004
"WA",2018,"M09",63305.95
"WA",2018,"M10",63607.9
"WA",2018,"M11",63909.85
"WA",2018,"M12",64211.8
"WA",2019,"M01",64378.35
"WA",2019,"M02",64544.9
"WA",2019,"M03",64711.45
"WA",2019,"M04",64878
"WA",2019,"M05",65044.55
"WA",2019,"M06",65211.1
"WA",2019,"M07",65377.65
"WA",2019,"M08",65544.2
"WA",2019,"M09",65710.75
"WA",2019,"M10",65877.3
"WA",2019,"M11",66043.85
"WA",2019,"M12",66210.4
"WA",2020,"M01",66524.3416666667
"WA",2020,"M02",66838.2833333333
"WA",2020,"M03",67152.225
"WA",2020,"M04",67466.1666666667
"WA",2020,"M05",67780.1083333333
"WA",2020,"M06",68094.05
"WA",2020,"M07",68407.9916666667
"WA",2020,"M08",68721.9333333333
"WA",2020,"M09",69035.875
"WA",2020,"M10",69349.8166666667
"WA",2020,"M11",69663.7583333333
"WA",2020,"M12",69977.7
"WA",2021,"M01",70705.2666666667
"WA",2021,"M02",71432.8333333333
"WA",2021,"M03",72160.4
"WA",2021,"M04",72887.9666666667
"WA",2021,"M05",73615.5333333333
"WA",2021,"M06",74343.1
"WA",2021,"M07",75070.6666666667
"WA",2021,"M08",75798.2333333333
"WA",2021,"M09",76525.8
"WA",2021,"M10",77253.3666666667
"WA",2021,"M11",77980.9333333333
"WA",2021,"M12",78708.5
"WA",2022,"M01",79272.3416666667
"WA",2022,"M02",79836.1833333333
"WA",2022,"M03",80400.025
"WA",2022,"M04",80963.8666666667
"WA",2022,"M05",81527.7083333333
"WA",2022,"M06",82091.55
"WA",2022,"M07",82655.3916666667
"WA",2022,"M08",83219.2333333333
"WA",2022,"M09",83783.075
"WA",2022,"M10",84346.9166666667
"WA",2022,"M11",84910.7583333333
"WA",2022,"M12",85474.6
"WV",2012,"M01",14203.0583333333
"WV",2012,"M02",14208.5166666667
"WV",2012,"M03",14213.975
"WV",2012,"M04",14219.4333333333
"WV",2012,"M05",14224.8916666667
"WV",2012,"M06",14230.35
"WV",2012,"M07",14235.8083333333
"WV",2012,"M08",14241.2666666667
"WV",2012,"M09",14246.725
"WV",2012,"M10",14252.1833333333
"WV",2012,"M11",14257.6416666667
"WV",2012,"M12",14263.1
"WV",2013,"M01",14283.925
"WV",2013,"M02",14304.75
"WV",2013,"M03",14325.575
"WV",2013,"M04",14346.4
"WV",2013,"M05",14367.225
"WV",2013,"M06",14388.05
"WV",2013,"M07",14408.875
"WV",2013,"M08",14429.7
"WV",2013,"M09",14450.525
"WV",2013,"M10",14471.35
"WV",2013,"M11",14492.175
"WV",2013,"M12",14513
"WV",2014,"M01",14521.35
"WV",2014,"M02",14529.7
"WV",2014,"M03",14538.05
"WV",2014,"M04",14546.4
"WV",2014,"M05",14554.75
"WV",2014,"M06",14563.1
"WV",2014,"M07",14571.45
"WV",2014,"M08",14579.8
"WV",2014,"M09",14588.15
"WV",2014,"M10",14596.5
"WV",2014,"M11",14604.85
"WV",2014,"M12",14613.2
"WV",2015,"M01",14598.0166666667
"WV",2015,"M02",14582.8333333333
"WV",2015,"M03",14567.65
"WV",2015,"M04",14552.4666666667
"WV",2015,"M05",14537.2833333333
"WV",2015,"M06",14522.1
"WV",2015,"M07",14506.9166666667
"WV",2015,"M08",14491.7333333333
"WV",2015,"M09",14476.55
"WV",2015,"M10",14461.3666666667
"WV",2015,"M11",14446.1833333333
"WV",2015,"M12",14431
"WV",2016,"M01",14439.4416666667
"WV",2016,"M02",14447.8833333333
"WV",2016,"M03",14456.325
"WV",2016,"M04",14464.7666666667
"WV",2016,"M05",14473.2083333333
"WV",2016,"M06",14481.65
"WV",2016,"M07",14490.0916666667
"WV",2016,"M08",14498.5333333333
"WV",2016,"M09",14506.975
"WV",2016,"M10",14515.4166666667
"WV",2016,"M11",14523.8583333333
"WV",2016,"M12",14532.3
"WV",2017,"M01",14548.475
"WV",2017,"M02",14564.65
"WV",2017,"M03",14580.825
"WV",2017,"M04",14597
"WV",2017,"M05",14613.175
"WV",2017,"M06",14629.35
"WV",2017,"M07",14645.525
"WV",2017,"M08",14661.7
"WV",2017,"M09",14677.875
"WV",2017,"M10",14694.05
"WV",2017,"M11",14710.225
"WV",2017,"M12",14726.4
"WV",2018,"M01",14766.7833333333
"WV",2018,"M02",14807.1666666667
"WV",2018,"M03",14847.55
"WV",2018,"M04",14887.9333333333
"WV",2018,"M05",14928.3166666667
"WV",2018,"M06",14968.7
"WV",2018,"M07",15009.0833333333
"WV",2018,"M08",15049.4666666667
"WV",2018,"M09",15089.85
"WV",2018,"M10",15130.2333333333
"WV",2018,"M11",15170.6166666667
"WV",2018,"M12",15211
"WV",2019,"M01",15220.5166666667
"WV",2019,"M02",15230.0333333333
"WV",2019,"M03",15239.55
"WV",2019,"M04",15249.0666666667
"WV",2019,"M05",15258.5833333333
"WV",2019,"M06",15268.1
"WV",2019,"M07",15277.6166666667
"WV",2019,"M08",15287.1333333333
"WV",2019,"M09",15296.65
"WV",2019,"M10",15306.1666666667
"WV",2019,"M11",15315.6833333333
"WV",2019,"M12",15325.2
"WV",2020,"M01",15334.65
"WV",2020,"M02",15344.1
"WV",2020,"M03",15353.55
"WV",2020,"M04",15363
"WV",2020,"M05",15372.45
"WV",2020,"M06",15381.9
"WV",2020,"M07",15391.35
"WV",2020,"M08",15400.8
"WV",2020,"M09",15410.25
"WV",2020,"M10",15419.7
"WV",2020,"M11",15429.15
"WV",2020,"M12",15438.6
"WV",2021,"M01",15588.1583333333
"WV",2021,"M02",15737.7166666667
"WV",2021,"M03",15887.275
"WV",2021,"M04",16036.8333333333
"WV",2021,"M05",16186.3916666667
"WV",2021,"M06",16335.95
"WV",2021,"M07",16485.5083333333
"WV",2021,"M08",16635.0666666667
"WV",2021,"M09",16784.625
"WV",2021,"M10",16934.1833333333
"WV",2021,"M11",17083.7416666667
"WV",2021,"M12",17233.3
"WV",2022,"M01",17380.2083333333
"WV",2022,"M02",17527.1166666667
"WV",2022,"M03",17674.025
"WV",2022,"M04",17820.9333333333
"WV",2022,"M05",17967.8416666667
"WV",2022,"M06",18114.75
"WV",2022,"M07",18261.6583333333
"WV",2022,"M08",18408.5666666667
"WV",2022,"M09",18555.475
"WV",2022,"M10",18702.3833333333
"WV",2022,"M11",18849.2916666667
"WV",2022,"M12",18996.2
"WI",2012,"M01",44747.8416666667
"WI",2012,"M02",44806.0833333333
"WI",2012,"M03",44864.325
"WI",2012,"M04",44922.5666666667
"WI",2012,"M05",44980.8083333333
"WI",2012,"M06",45039.05
"WI",2012,"M07",45097.2916666667
"WI",2012,"M08",45155.5333333333
"WI",2012,"M09",45213.775
"WI",2012,"M10",45272.0166666667
"WI",2012,"M11",45330.2583333333
"WI",2012,"M12",45388.5
"WI",2013,"M01",45448.775
"WI",2013,"M02",45509.05
"WI",2013,"M03",45569.325
"WI",2013,"M04",45629.6
"WI",2013,"M05",45689.875
"WI",2013,"M06",45750.15
"WI",2013,"M07",45810.425
"WI",2013,"M08",45870.7
"WI",2013,"M09",45930.975
"WI",2013,"M10",45991.25
"WI",2013,"M11",46051.525
"WI",2013,"M12",46111.8
"WI",2014,"M01",46188.4
"WI",2014,"M02",46265
"WI",2014,"M03",46341.6
"WI",2014,"M04",46418.2
"WI",2014,"M05",46494.8
"WI",2014,"M06",46571.4
"WI",2014,"M07",46648
"WI",2014,"M08",46724.6
"WI",2014,"M09",46801.2
"WI",2014,"M10",46877.8
"WI",2014,"M11",46954.4
"WI",2014,"M12",47031
"WI",2015,"M01",46962.325
"WI",2015,"M02",46893.65
"WI",2015,"M03",46824.975
"WI",2015,"M04",46756.3
"WI",2015,"M05",46687.625
"WI",2015,"M06",46618.95
"WI",2015,"M07",46550.275
"WI",2015,"M08",46481.6
"WI",2015,"M09",46412.925
"WI",2015,"M10",46344.25
"WI",2015,"M11",46275.575
"WI",2015,"M12",46206.9
"WI",2016,"M01",46243.2083333333
"WI",2016,"M02",46279.5166666667
"WI",2016,"M03",46315.825
"WI",2016,"M04",46352.1333333333
"WI",2016,"M05",46388.4416666667
"WI",2016,"M06",46424.75
"WI",2016,"M07",46461.0583333333
"WI",2016,"M08",46497.3666666667
"WI",2016,"M09",46533.675
"WI",2016,"M10",46569.9833333333
"WI",2016,"M11",46606.2916666667
"WI",2016,"M12",46642.6
"WI",2017,"M01",46801.7083333333
"WI",2017,"M02",46960.8166666667
"WI",2017,"M03",47119.925
"WI",2017,"M04",47279.0333333333
"WI",2017,"M05",47438.1416666667
"WI",2017,"M06",47597.25
"WI",2017,"M07",47756.3583333333
"WI",2017,"M08",47915.4666666667
"WI",2017,"M09",48074.575
"WI",2017,"M10",48233.6833333333
"WI",2017,"M11",48392.7916666667
"WI",2017,"M12",48551.9
"WI",2018,"M01",48751.8416666667
"WI",2018,"M02",48951.7833333333
"WI",2018,"M03",49151.725
"WI",2018,"M04",49351.6666666667
"WI",2018,"M05",49551.6083333333
"WI",2018,"M06",49751.55
"WI",2018,"M07",49951.4916666667
"WI",2018,"M08",50151.4333333333
"WI",2018,"M09",50351.375
"WI",2018,"M10",50551.3166666667
"WI",2018,"M11",50751.2583333333
"WI",2018,"M12",50951.2
"WI",2019,"M01",51033.1
"WI",2019,"M02",51115
"WI",2019,"M03",51196.9
"WI",2019,"M04",51278.8
"WI",2019,"M05",51360.7
"WI",2019,"M06",51442.6
"WI",2019,"M07",51524.5
"WI",2019,"M08",51606.4
"WI",2019,"M09",51688.3
"WI",2019,"M10",51770.2
"WI",2019,"M11",51852.1
"WI",2019,"M12",51934
"WI",2020,"M01",51969.5
"WI",2020,"M02",52005
"WI",2020,"M03",52040.5
"WI",2020,"M04",52076
"WI",2020,"M05",52111.5
"WI",2020,"M06",52147
"WI",2020,"M07",52182.5
"WI",2020,"M08",52218
"WI",2020,"M09",52253.5
"WI",2020,"M10",52289
"WI",2020,"M11",52324.5
"WI",2020,"M12",52360
"WI",2021,"M01",52936.375
"WI",2021,"M02",53512.75
"WI",2021,"M03",54089.125
"WI",2021,"M04",54665.5
"WI",2021,"M05",55241.875
"WI",2021,"M06",55818.25
"WI",2021,"M07",56394.625
"WI",2021,"M08",56971
"WI",2021,"M09",57547.375
"WI",2021,"M10",58123.75
"WI",2021,"M11",58700.125
"WI",2021,"M12",59276.5
"WI",2022,"M01",59942.6166666667
"WI",2022,"M02",60608.7333333333
"WI",2022,"M03",61274.85
"WI",2022,"M04",61940.9666666667
"WI",2022,"M05",62607.0833333333
"WI",2022,"M06",63273.2
"WI",2022,"M07",63939.3166666667
"WI",2022,"M08",64605.4333333333
"WI",2022,"M09",65271.55
"WI",2022,"M10",65937.6666666667
"WI",2022,"M11",66603.7833333333
"WI",2022,"M12",67269.9
"WY",2012,"M01",4833.125
"WY",2012,"M02",4841.25
"WY",2012,"M03",4849.375
"WY",2012,"M04",4857.5
"WY",2012,"M05",4865.625
"WY",2012,"M06",4873.75
"WY",2012,"M07",4881.875
"WY",2012,"M08",4890
"WY",2012,"M09",4898.125
"WY",2012,"M10",4906.25
"WY",2012,"M11",4914.375
"WY",2012,"M12",4922.5
"WY",2013,"M01",4927
"WY",2013,"M02",4931.5
"WY",2013,"M03",4936
"WY",2013,"M04",4940.5
"WY",2013,"M05",4945
"WY",2013,"M06",4949.5
"WY",2013,"M07",4954
"WY",2013,"M08",4958.5
"WY",2013,"M09",4963
"WY",2013,"M10",4967.5
"WY",2013,"M11",4972
"WY",2013,"M12",4976.5
"WY",2014,"M01",4984.5
"WY",2014,"M02",4992.5
"WY",2014,"M03",5000.5
"WY",2014,"M04",5008.5
"WY",2014,"M05",5016.5
"WY",2014,"M06",5024.5
"WY",2014,"M07",5032.5
"WY",2014,"M08",5040.5
"WY",2014,"M09",5048.5
"WY",2014,"M10",5056.5
"WY",2014,"M11",5064.5
"WY",2014,"M12",5072.5
"WY",2015,"M01",5065.83333333333
"WY",2015,"M02",5059.16666666667
"WY",2015,"M03",5052.5
"WY",2015,"M04",5045.83333333333
"WY",2015,"M05",5039.16666666667
"WY",2015,"M06",5032.5
"WY",2015,"M07",5025.83333333333
"WY",2015,"M08",5019.16666666667
"WY",2015,"M09",5012.5
"WY",2015,"M10",5005.83333333333
"WY",2015,"M11",4999.16666666667
"WY",2015,"M12",4992.5
"WY",2016,"M01",4986.50833333333
"WY",2016,"M02",4980.51666666667
"WY",2016,"M03",4974.525
"WY",2016,"M04",4968.53333333333
"WY",2016,"M05",4962.54166666667
"WY",2016,"M06",4956.55
"WY",2016,"M07",4950.55833333333
"WY",2016,"M08",4944.56666666667
"WY",2016,"M09",4938.575
"WY",2016,"M10",4932.58333333333
"WY",2016,"M11",4926.59166666667
"WY",2016,"M12",4920.6
"WY",2017,"M01",4930.425
"WY",2017,"M02",4940.25
"WY",2017,"M03",4950.075
"WY",2017,"M04",4959.9
"WY",2017,"M05",4969.725
"WY",2017,"M06",4979.55
"WY",2017,"M07",4989.375
"WY",2017,"M08",4999.2
"WY",2017,"M09",5009.025
"WY",2017,"M10",5018.85
"WY",2017,"M11",5028.675
"WY",2017,"M12",5038.5
"WY",2018,"M01",5056.74166666667
"WY",2018,"M02",5074.98333333333
"WY",2018,"M03",5093.225
"WY",2018,"M04",5111.46666666667
"WY",2018,"M05",5129.70833333333
"WY",2018,"M06",5147.95
"WY",2018,"M07",5166.19166666667
